N,lnPi(N),U(N)
174,-7.096639711597245,-3934.0530045480773
175,-8.074231846930811,-3963.560907414969
176,-9.154797866515278,-3992.7390074558207
177,-10.308032836821692,-4021.156423522625
178,-11.552277068589344,-4048.0658239432814
179,-12.908084437644131,-4078.863353326342
180,-14.327693657082275,-4107.525075598889
181,-15.88723281906297,-4137.014144460991
182,-17.587611166994943,-4169.245435854667
183,-19.35982345984328,-4198.972421988459
184,-21.267136743553092,-4228.747668060401
185,-23.273521431270492,-4258.225091084918
186,-25.40315168310556,-4287.418881340549
187,-27.696689625738966,-4318.333476594293
188,-30.04813387176264,-4352.744222226909
189,-32.529509849761354,-4382.311608024022
190,-35.1013375260396,-4414.857704553142
191,-37.861317848822836,-4439.622666692267
192,-40.801440407915294,-4467.610488613434
193,-43.880940481872216,-4498.302470009941
194,-47.08424740709731,-4526.094063919925
195,-50.445601062412464,-4555.263503686096
196,-54.01739885528772,-4583.915106187218
197,-57.75183359906097,-4621.045572193179
198,-61.54476245794095,-4648.866926706964
199,-65.62851150564543,-4672.583406719779
200,-69.88424780504667,-4694.325904267062
201,-74.2732498173236,-4697.667581538146
202,-78.80355712257264,-4732.235290396886
203,-83.50904831770643,-4765.4046483679485
204,-88.47104691799464,-4804.045510151715
205,-93.46835624603753,-4825.419460530386
206,-98.77684623875874,-4862.891703657915
207,-104.23511147014833,-4891.684225537225
208,-109.80544508219398,-4935.521509005812
209,-115.5524852569657,-4945.936607920667
