N,lnPi(N),U(N)
186,-25.189590773599587,-4286.38844995376
187,-27.428281363746503,-4318.678193236905
188,-29.811940859535905,-4348.281035037711
189,-32.316925793879406,-4374.245848702667
190,-34.9445476535103,-4405.2213963054965
191,-37.69421469361929,-4438.177944914656
192,-40.55337731085142,-4469.24185906104
193,-43.61828632176319,-4496.91506676835
194,-46.776684711800144,-4524.0721380455725
195,-50.101155888977914,-4555.131170868968
196,-53.5485720192173,-4592.443561395055
197,-57.078216570121,-4626.98777152937
198,-60.850003269908015,-4649.0909400115925
199,-64.7166840182254,-4673.268305367892
200,-68.76251780686162,-4698.150989646267
201,-73.1256361258309,-4720.758251907973
202,-77.58831021150233,-4751.530663057063
203,-82.17608492906867,-4780.880355811474
204,-87.29068735239473,-4798.553670983245
205,-92.46243536655787,-4825.118853063934
206,-97.76306309821034,-4860.4853684510745
207,-103.26825592426677,-4888.26260761005
208,-109.023182544667,-4897.657304940367
209,-114.98419381469868,-4925.5040605326285
